StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Phone/tablet,MTurkID,Age,Gender,Gender_3_TEXT,Residence,Nationality,Nationality_2_TEXT,race,race_6_TEXT,ethnicity,tab key,Example,comprehension1,comprehension2,comprehension3,timing1_First Click,timing1_Last Click,timing1_Page Submit,timing1_Click Count,R1-1,R1-2,R1-3,R1-4,R1-5,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,timing_First Click,timing_Last Click,timing_Page Submit,timing_Click Count,Q303,Q304,Q305,Q306,Q307,Q308,Q309,Q310,Q311,Q312,Q313,Q314,Q315,Q316,Q317,Q318,Q319,Q320,Q321,Q322,Q323,Q324,Q325,Q326,Q327,Q328,Q329,Q330,Q331,Q332,Q333,Q334,Q335,Q336,Q337,Q338,timing_choice_First Click,timing_choice_Last Click,timing_choice_Page Submit,timing_choice_Click Count,choice,Q339_First Click,Q339_Last Click,Q339_Page Submit,Q339_Click Count,Q341,Q342,Q343,Q344,Q345,Q346,Q347,Q348,Q349,Q350,Q351,Q352,Q353,Q354,Q355,Q356,Q357,Q358,Q359,Q360,Q361,Q362,Q363,Q364,Q365,Q366,Q367,Q368,Q369,Q370,Q371,Q372,Q373,Q374,Q375,Q376,conf_partner,confidence2_men,confidence3_women,gender_guess,risk,improvement,optiontopract,numberpractrounds,ownincome,education,unclear,SC0,round1score,round2score,round3score,bonus_pay_round1and2,bonus_payPRround3,bonus_paycomp_round3,round1_paid,round2_paid,round3_paid,conf1_paid,conf2_paid,conf3_paid,conf4_paid,FL_54_DO,FL_61_DO
2018-11-16 07:41:59,2018-11-16 07:47:42,IP Address,141.158.49.106,100,342,True,2018-11-16 07:47:42,R_2q2ZIKuCTq5iNjt,,,,,40.32049560546875,-75.35199737548828125,anonymous,EN,No,A1NSWJKFJIZ06J,42,Male,,United States,American,,Asian,,None of these,Yes,CR,QC,,,5.187,5.187,60.01,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,AA,AA,ZZ,,,,,,,,,,,,,1.015,1.015,60.008,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,ZF,JJ,MZ,FZ,JZ,MA,AF,,,,,,0.988,0.988,1.908,1,Tournament (as in Round 2),1.032,1.032,60.107,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,MF,ZF,JA,,,,,,,Highers than theirs,71-80,71-80,Women,7,Yes,Yes,10,"$50,000 to $60,000",Bachelor's Degree,NONE,84,24,30,30,0,,0,,2,,,,3,,FL_56,FL_64
2018-11-16 07:40:25,2018-11-16 07:47:50,IP Address,99.203.187.139,100,444,True,2018-11-16 07:47:50,R_8ByQK4WlVOSjGmt,,,,,42.395904541015625,-83.1410980224609375,anonymous,EN,No,A3PEDSLDKU79RH,29,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,1.41,59.161,60.018,52,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,1.123,1.145,60.119,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,,,,,,,,,,,,,,,,,,,,,3.234,3.252,3.872,2,Piece-rate (as in Round 1),0.792,0.822,60.022,2,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,XS,MF,JM,AM,XS,AJ,,,,,,,,,,,,,,,,,,Lower than theirs,41-50,41-50,Women,5,Yes,Yes,3,"$30,000 to $40,000",Some College,,47,14,16,17,0,0,,,,3,1,,,,FL_57,FL_62
2018-11-16 07:47:17,2018-11-16 07:47:55,IP Address,24.113.50.251,100,38,True,2018-11-16 07:47:55,R_2X7LrZPbdxh9mKp,,,,,47.5458984375,-122.588897705078125,anonymous,EN,No,A35P8YSNTQ7OTP,46,Other:,drryhg,United States,Other,us,Other,aseg,None of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:46:23,2018-11-16 07:47:55,IP Address,47.200.6.31,100,92,True,2018-11-16 07:47:56,R_25vljcr8QEp69YP,,,,,28.0906982421875,-82.45149993896484375,anonymous,EN,No,AMK9LJTZOOWC5,33,Female,,United States,American,,White,,Yes,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:43:05,2018-11-16 07:47:59,IP Address,174.109.82.135,100,294,True,2018-11-16 07:48:00,R_21ppAvHtJhZ4Os4,,,,,36.0377960205078125,-78.98580169677734375,anonymous,EN,No,AGC8IRD1JW1VQ,48,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:43,2018-11-16 07:48:04,IP Address,207.255.97.42,100,380,True,2018-11-16 07:48:04,R_2B5tj8J2gGBAo0N,,,,,39.893707275390625,-79.74919891357421875,anonymous,EN,No,A3FJ79JZ9MO6GB,34,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,0,0,60.112,0,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,MM,AM,MA,AZ,MM,MZ,,,,,,,,,,,,,,,,0,0,60.011,0,JM,JJ,AA,JF,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,,,,,,,,,,,,,3.483,3.483,4.2,1,Tournament (as in Round 2),0,0,60.011,0,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,,,,,,,,,,Highers than theirs,71-80,71-80,Men,1,Yes,Yes,10,"$40,000 to $50,000",Graduate Degree,,67,18,22,27,0,,0,,2,,1,,,,FL_56,FL_62
2018-11-16 07:40:18,2018-11-16 07:48:17,IP Address,108.202.89.175,100,478,True,2018-11-16 07:48:18,R_UG8Tk3SZkO1nGh3,,,,,39.0720977783203125,-94.4503021240234375,anonymous,EN,No,A2MI6AUNBXGL47,59,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,4.139,59.205,60.021,15,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,1.408,1.408,60.012,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,,,,,,,,,,,,,,,3.456,3.456,6.922,1,Piece-rate (as in Round 1),1.879,13.7,60.019,3,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,,,,,,,,,,,,,,,,,,Highers than theirs,61-70,51-60,Women,4,Yes,Yes,5,"$60,000 to $70,000",Bachelor's Degree,,55,14,22,19,0,0,,,2,,,,,4,FL_56,FL_65
2018-11-16 07:41:03,2018-11-16 07:48:20,IP Address,71.225.176.110,100,437,True,2018-11-16 07:48:21,R_23eop64wWd18xGO,,,,,40.277801513671875,-75.2975006103515625,anonymous,EN,No,A2IGPW784OFV3D,30,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.733,12.825,60.013,7,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,F,,,,,,,,,,,,,,,,,0.75,0.756,60.011,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,MZ,FZ,JZ,MA,AF,F,,,,,1.945,1.949,3.001,2,Piece-rate (as in Round 1),0.558,0.567,60.014,2,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,MF,ZF,JA,,,,,,,Highers than theirs,51-60,51-60,Women,7,Yes,Yes,2,"Less than $10,000",High School Diploma,,80,19,31,30,0,0,,1,,,,,3,,FL_55,FL_64
2018-11-16 07:40:40,2018-11-16 07:48:22,IP Address,50.89.213.70,100,462,True,2018-11-16 07:48:23,R_2S1fyizK1QFx23Z,,,,,29.162200927734375,-81.00749969482421875,anonymous,EN,No,A15CL9A9FVSJDW,23,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,3,9.03,60.014,2,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FZ,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,1.878,1.878,60.016,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,,,,,,,,,,,,,,,,2.012,2.012,3.237,1,Piece-rate (as in Round 1),1.411,1.411,60.018,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,,,,,,,,,,,,,,,Highers than theirs,21-30,11-20,Men,6,Yes,Yes,5,"$40,000 to $50,000",High School Diploma,,56,13,21,22,0,0,,,,3,,,3,,FL_57,FL_64
2018-11-16 07:40:20,2018-11-16 07:48:22,IP Address,173.218.228.38,100,482,True,2018-11-16 07:48:23,R_1GD3ZOMedlL80zq,,,,,39.264404296875,-81.535400390625,anonymous,EN,No,A2P4UAMRGH6INU,34,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,1.803,1.803,60.015,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,19.391,59.462,60.113,16,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,,,,,,,,,,,,,,,,,,,,,,,1.321,1.321,2.34,1,Piece-rate (as in Round 1),1.102,58.634,60.015,23,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,A,,,,,,,,,,,,,,,,,,,,Lower than theirs,31-40,41-50,Men,3,Yes,Yes,5,"$10,000 to $20,000",Bachelor's Degree,No,44,14,14,16,0,0,,1,,,,,,4,FL_55,FL_65
2018-11-16 07:41:57,2018-11-16 07:48:25,IP Address,173.3.199.205,100,387,True,2018-11-16 07:48:25,R_3inbDEIWQNXvKQt,,,,,40.121002197265625,-74.30169677734375,anonymous,EN,No,A2HFS26K7QBICF,28,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,1.655,57.689,60.008,14,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,,,,1.141,5.322,60.009,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,1.136,1.136,2.064,1,Piece-rate (as in Round 1),1.373,1.373,60.008,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,1,,,,,,,,,,,,,Lower than theirs,71-80,71-80,Women,6,No,Yes,10,"$50,000 to $60,000",Bachelor's Degree,,60,14,23,23,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 07:38:10,2018-11-16 07:48:27,IP Address,74.240.24.190,100,616,True,2018-11-16 07:48:27,R_88RTkslXKaNVRTP,,,,,31.5858001708984375,-90.45200347900390625,anonymous,EN,No,AZ79FR04OLJX8,66,Female,,United States,American,,White,,None of these,No,CR,QC,,,5.778,51.038,60.174,17,ZM,AM,FJ,JZ,MJ,FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.544,59.591,60.017,25,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,,,,,,,,,,,,,,,,,,,,,,,,,,,3.069,3.069,5.145,1,Piece-rate (as in Round 1),2.372,55.95,60.01,25,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,A,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,41-50,51-60,Women,1,Yes,Yes,5,"$60,000 to $70,000",Bachelor's Degree,no,27,6,10,11,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 07:41:43,2018-11-16 07:48:32,IP Address,134.174.110.12,100,409,True,2018-11-16 07:48:32,R_3QFOTjzUKCnXGB7,,,,,42.34710693359375,-71.10269927978515625,anonymous,EN,No,A1FUR4UJ0S46W6,31,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,QU,1.378,11.474,60.125,7,zm,am,fj,jz,mj,fj,aj,zf,za,fa,fm,ma,ff,am,ma,ff,am,ma,az,ff,fz,aa,aa,zz,,,,,,,,,,,,,0.977,1.641,60.112,3,jf,jj,aa,fj,zj,jj,jj,jm,aj,mj,aa,fz,mm,am,zf,mj,aa,mj,jj,af,zf,af,zm,mf,af,jj,mz,fz,jz,ma,af,fm,aa,fj,zz,am,5.788,5.788,8.371,1,Piece-rate (as in Round 1),1.531,52.632,60.019,3,am,az,az,aa,zm,mm,aa,jj,jz,aj,ma,aj,aj,zz,mf,jm,am,fz,aj,mj,ja,fz,mz,zf,ma,zf,zz,mf,zf,ja,mz,mz,ff,jf,ma,,Highers than theirs,91-100,91-100,Men,3,Yes,Yes,2,"$60,000 to $70,000",Bachelor's Degree,,93,24,36,33,0,0,,,,3,,,,4,FL_57,FL_65
2018-11-16 07:39:12,2018-11-16 07:48:35,IP Address,50.79.15.173,100,562,True,2018-11-16 07:48:36,R_2RaCh61VGo0zL9a,,,,,38.8155975341796875,-77.0453033447265625,anonymous,EN,No,A1ZIUYPBA8HVPL,29,Female,,United States,American,,Black or African American,,Yes,Yes,,QC,,,1.648,2.158,60.044,2,ZF,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,,,,,,,,,,,,,,,,1.092,1.092,60.018,1,jf,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,,,,,,,,,,,,0.856,0.856,28.967,1,Piece-rate (as in Round 1),0.791,0.791,60.111,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,,,,,,,,,,Highers than theirs,51-60,51-60,Men,4,No,Yes,5,"$30,000 to $40,000",Graduate Degree,,72,20,25,27,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 07:46:34,2018-11-16 07:48:37,IP Address,71.223.81.29,100,122,True,2018-11-16 07:48:37,R_2qE51BTngucLuvZ,,,,,33.6165008544921875,-111.9553985595703125,anonymous,EN,No,A33GETVV2MY7E6,69,Female,,United States,Other,canadian,White,,None of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:45:33,2018-11-16 07:48:37,IP Address,173.191.201.226,100,184,True,2018-11-16 07:48:38,R_3J91zyuGMZnse32,,,,,43.3480072021484375,-76.34220123291015625,anonymous,EN,No,A1IFIK8J49WBER,56,Female,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:43:28,2018-11-16 07:48:47,IP Address,68.59.37.15,100,318,True,2018-11-16 07:48:47,R_2yd82CkwigXZ5xU,,,,,45.0095977783203125,-93.34239959716796875,anonymous,EN,No,A1WMOJNU4FFQY8,69,Male,,United States,American,,White,,None of these,Yes,,CR,CR,CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:32,2018-11-16 07:48:49,IP Address,75.191.149.35,100,497,True,2018-11-16 07:48:49,R_1DzMefrZkwzEZIa,,,,,36.00360107421875,-80.00360107421875,anonymous,EN,No,A3K6DL4PN98CBN,21,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,QU,2.001,2.001,60.013,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,,,,,,,,,,,,,,,,,,,,,1.385,1.385,60.111,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,Z,,,,,,,,,,,,,,0.743,0.743,3.735,1,Tournament (as in Round 2),1.399,1.799,60.007,2,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,JZ,AJ,MJ,JA,FZ,M,,,,,,,,,,,,,,Highers than theirs,71-80,61-70,Women,8,Yes,Yes,5,"Less than $10,000",High School Diploma,,59,16,22,21,0,,0,,,3,,2,,,FL_57,FL_63
2018-11-16 07:38:54,2018-11-16 07:48:57,IP Address,174.101.110.149,100,603,True,2018-11-16 07:48:57,R_WjRui21I9rDVsml,,,,,39.3379974365234375,-82.989501953125,anonymous,EN,No,A26EJVWSTGWYO0,31,Male,,United States,American,,White,,None of these,Yes,cr,cq,rr,QU,2.98,21.87,60.109,5,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,,,,,,,,,,,,,,,,,,,,,,,,,6.749,6.749,60.01,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,,,,,,,,,,,,,,,,,,,1.498,1.498,3.137,1,Tournament (as in Round 2),3.782,3.782,60.009,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,,,,,,,,,,,,,,,,,Highers than theirs,41-50,31-40,Women,9,Yes,Yes,2,"$50,000 to $60,000",Some College,No,50,12,18,20,0,,0,,2,,,,3,,FL_56,FL_64
2018-11-16 07:40:17,2018-11-16 07:48:57,IP Address,75.138.64.71,100,520,True,2018-11-16 07:48:58,R_1FnZCkZyHxcFC7D,,,,,34.0030059814453125,-83.34709930419921875,anonymous,EN,No,A1QX1YDOAN4LNA,62,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,QU,3.117,56.498,60.108,11,ZA,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,,,,,,,,,,,,,,,,,,,,,,,,,,,1.731,56.8,60.01,13,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,,,,,,,,,,,,,,,,,,,,,,,,4.624,4.624,6.105,1,Piece-rate (as in Round 1),1.289,53.534,60.007,14,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,,,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,11-20,11-20,Women,3,No,No,,"$30,000 to $40,000",Graduate Degree,,33,9,13,11,0,0,,,2,,,,3,,FL_56,FL_64
2018-11-16 07:40:59,2018-11-16 07:48:58,IP Address,65.190.149.201,100,478,True,2018-11-16 07:48:58,R_1Do5kS3J8rrHXjo,,,,,35.65069580078125,-78.45639801025390625,anonymous,EN,No,A1MS98IHMLG24F,23,Male,,United States,American,,White,,None of these,Yes,,qc,RR,,2.7,2.7,60.111,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,,,,,,,,,,,,,,,,,,,,,,1.752,1.752,60.009,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MF,AA,MJ,JJ,AF,ZF,,,,,,,,,,,,,,,,0.806,0.806,1.876,1,Piece-rate (as in Round 1),1.351,1.351,60.107,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,,,,,,,,,,,,,,,,,Lower than theirs,61-70,61-70,Women,7,Yes,Yes,5,"$30,000 to $40,000",Bachelor's Degree,,55,15,20,20,0,0,,1,,,,,3,,FL_55,FL_64
2018-11-16 07:40:38,2018-11-16 07:49:07,IP Address,70.61.175.30,100,508,True,2018-11-16 07:49:07,R_2P5TbHj8M3Iw5Iz,,,,,40.1009063720703125,-83.01409912109375,anonymous,EN,No,A191V7PT3DQKDP,34,Male,,United States,American,,White,,None of these,Yes,cr,qc,RR,,1.67,1.67,60.121,1,ZM,MA,FJ,JZ,MZ,FJ,AJ,ZF,ZA,FZ,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,,,,,,,,,,,,,,,,,1.064,42.333,60.109,2,FJ,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,1.113,1.113,2.619,1,Tournament (as in Round 2),1.017,1.017,60.109,1,ZM,AZ,AZ,AA,ZM,MM,ZM,JJ,JA,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,M,,,,,,,,,,,,,,Highers than theirs,71-80,71-80,Women,2,No,Yes,5,"$80,000 to $90,000",Bachelor's Degree,,59,17,22,20,0,,0,,,3,,2,,,FL_57,FL_63
2018-11-16 07:40:35,2018-11-16 07:49:11,IP Address,97.81.144.248,100,515,True,2018-11-16 07:49:11,R_3iViCVliszn2CJb,,,,,36.54840087890625,-82.561798095703125,anonymous,EN,No,AL83KKXUORS9Y,59,Female,,United States,American,,White,,None of these,Yes,cr,qc,RR,,2.736,18.431,60.111,2,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,A,,,,,,,,,,,,,,,,,,,,3.495,3.495,60.01,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,,,,,,,,,,,,,,,1.992,1.992,6.424,1,Tournament (as in Round 2),3.048,3.048,60.114,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MJ,AJ,AJ,ZZ,MF,JM,ZM,FZ,AJ,MJ,,,,,,,,,,,,,,,,,Highers than theirs,71-80,71-80,Women,6,Yes,Yes,5,"$20,000 to $30,000",Some College,,56,16,22,18,0,,0,,,3,,,,4,FL_57,FL_65
2018-11-16 07:40:46,2018-11-16 07:49:14,IP Address,45.17.54.30,100,507,True,2018-11-16 07:49:14,R_3EWijBl8gwsUxjW,,,,,33.5742950439453125,-85.852996826171875,anonymous,EN,No,A36IU5EX4AZD04,21,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,3.369,3.369,60.111,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,,,,,,,,,,,,,,,,,,,,,,,,1.169,17.673,60.006,3,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,,,,,,,,,,,,,,,,,,,,1.488,1.488,3.259,1,Tournament (as in Round 2),1.411,1.411,60.107,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,GZ,MZ,ZF,,,,,,,,,,,,,Highers than theirs,61-70,61-70,Women,8,Yes,Yes,30,"$10,000 to $20,000",Some College,Yes,53,13,17,23,0,,0,,,3,,,,4,FL_57,FL_65
2018-11-16 07:41:19,2018-11-16 07:49:22,IP Address,97.116.11.68,100,482,True,2018-11-16 07:49:22,R_22sRMftjdEthw2y,,,,,44.9384002685546875,-93.22139739990234375,anonymous,EN,No,A3FY6THWKRYN9M,37,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,1.421,1.421,60.119,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,1.3,1.3,60.014,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,,,,,,,,,,,,,,,,,,,,1.229,1.229,3.869,1,Piece-rate (as in Round 1),1.288,1.288,60.11,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,,,,,,,,,,,,,,,,,,,,Lower than theirs,21-30,31-40,Women,0(Not at all willing to take risks),Yes,Yes,2,"$10,000 to $20,000",High School Diploma,NO,51,17,17,17,0,0,,1,,,1,,,,FL_55,FL_62
