A2Y5EBLQTYXRXU,2.8000000000000003
A26NGLGGFTATVN,4.6000000000000005
A7NYDMF5BMLB7,2.8000000000000003
ASNMT3I94HZ44,2.6
AVEAR5UH1DP8C,3.2
A3H0TLQC53H5MB,1.6
A25J3W3MFQ9E7Y,1.8
A3FA0317CWC85J,1.8
A3PQVDFT21IISU,3.8
A1VA9QXDZ3F0CW,4.2
A3TS0KMBDEEUVX,2.4000000000000004
AAE6DGZOC9EWQ,1.4
AKSJ3C5O3V9RB,5.2
A1Z8VN97YAD6XB,4
A2PJTR5IJ8OUIS,2.2
A1CRE2Z623JZ6V,3.4000000000000004
A21LM0KHPV3BKU,3
AZNLJCI4S1XIJ,2.6
AMHUDJ44HF1ZH,2.6
A8C3WNWRBWUXO,3.2
A115SW2VTLJ6PA,3.4000000000000004
APB1SV14QTDOI,2.2
A2J1YAU6MSQZCF,3.2
A1FYQDCJ0S4Q10,2.4000000000000004
AIPHJXQEDNW9L,1.8
A3MYPYBVHX7FQ2,1.6
A154MTCIJUIA4D,2.4000000000000004
AL5ILFU1448QW,1.8
A3ESBL8J4RUANK,3
A1BHR5XQ16T7LA,2.8000000000000003
A2FQYBUXX97P13,2.8000000000000003
A2ZLRSODAY5X21,1.8
A1DMXEJGJY02E1,2.2
A33H8QLITAGJKJ,2.8000000000000003
AMTTB8JUWRRM7,3.8
A15DXD3Z1AHK6C,2.4000000000000004
A321UTTHJSC5PO,1
A1WLSVFTLJ5KDI,1.6
A2LI51CANHJ00M,2.6
A1E3Y8DJR2EQOC,3.6
A3M9HSZJ3IDNUY,2.6
A14N5RGTG9D4LF,1.4
A3EZ3BRM1C5WKV,2.4000000000000004
A3C8NUIBNZYMT2,2.6
A2V6E7SGEU0EFD,3
A1CTJ8UT7SF317,4.2
A3APMO8WXVH1V0,3.6
A1PJ1R0S0PEEEE,1.8
A3QW42Y2P0DLT7,3.2
A1W7QLLENVP2AE,2.6
A2NL158Z27WZQ4,3
A6672MUNCQKQG,4.4
A34GH8VX3QZC75,2.2
A2LLY9JPYC9KJ4,2.2
A2QP4IE1ATBZ8R,4.4
A230VUDYOCRZ4N,3.2
AHDW0M4017Z8K,2.4000000000000004
A1V0JTFQA3X0HZ,2.2
APG6CXGVDL0G5,2.8000000000000003
A147F5PJTHOB8A,1
AO1QGAUZ85T6L,2
A1YH0UN2H5JL33,4.2
A2LVRNFWCIVTJP,2.4000000000000004
A3F0LQAYBADWV9,2
A1W9G8QEYMQ19K,3.2
A2QGQOWEM9G55,2
A1VHFLDO4EPKT4,2
A1E4E1SOG6IDYL,1.4
A1IFDRSQ4IC40L,2.8000000000000003
A3A3EK97QTOLL8,1.4
A2FE0I7W269C1C,2
A3LVLZS8S41ZD7,2.8000000000000003
A2AS0GAD99KJTY,2.8000000000000003
ARI1EMAHUA9PO,2.2
A2ICVDCUQ736Y9,3.6
A1DK26QAO4OOMQ,2.2
A3BJLOWEAPC92A,3.6
ALY8YP0DZ2EP5,2.2
A1LEWF3XCAKF39,2.8000000000000003
A335FAMV62ZVX3,2.6
A3I40B0FATY8VH,3.8
AU5UJIZ3TLI5M,3.2
A2ZNOMZ35LKY8Q,3.2
A2W4Z6GVPNCO3C,3.4000000000000004
A3FUDUZVJAENVE,2.2
ADY44EV3GCW85,1.4
A11S8IAAVDXCUS,2.8000000000000003
A27O2IILV3S5YS,3
A1A9LC96ZAOZX8,2.6
A1MTQP7TA5RCOB,2.8000000000000003
A13XMDCMSOL3Z3,2.4000000000000004
A41U8SZD3RJES,3.4000000000000004
A10NSPE0CBRNET,2.8000000000000003
A2DAG8TZQ62AQP,2.8000000000000003
A6JKKANO7F4KD,2.6
ARU85TJYLQG1Q,2.4000000000000004
A3DZEICLZNLJVK,1.6
A23ACN86OPU9XA,3.8
A27PVIL93ZMY46,2
A16Q72BHJ5HO3F,2.8000000000000003
A2ER0EVZ7E1Z8G,3.6
AGP1IXSTAD126,1.6
A15QM0DTL65EOL,2.2
A2TZAXWOB3JMNV,3.2
A37RHUAH74N5ZJ,5.2
A2DY9W6TGH4QN4,2.6
A110ICG2VQUGXS,5.4
A1N53V41FMCR7Q,4.800000000000001
A36PAA8GSL785A,2
A3C86OJASQ2HYL,2.2
A2TLN8489YGY81,2.4000000000000004
AOHLJ70JAIZTB,3.4000000000000004
A77OYVAEE5RUZ,2.8000000000000003
A2B8HPIZDKYKDR,6.2
A34Q9JGU37OQJM,3
A8FLPSBF0V5GO,1.8
AIZE89ZEBCE7A,2.4000000000000004
A1FXGNL1XM81ON,3
A18V6RXKP4CQP,1.2000000000000002
AUB2I82NRWV29,2.2
A1KMEBRRTN67LP,2.6
A3ATU3VULAB7K2,7.4
A1LM1SZGGDUB87,2
A3TB5CN121ZES1,2.2
AK3H5QRAROFGP,4.2
A2QCDKTLMY4P48,3.4000000000000004
A4EJNWLWAUTDU,2
A3A00UKGHIRCPO,2
A12S78Z52GBJMI,2.6
A1PNYLOKED8FWF,2.2
AFPTH0NPOX2I,1.8
AV82XILD9BG1E,2.6
A1GKD3NG1NNHRP,2.4000000000000004
A1PBFDQR599N3K,2.6
A2L366NNL1YG5W,2
AVRFWBHLAXWA5,2.8000000000000003
A37NR9P04QPJX,3.4000000000000004
A53S7J4JGWG38,3
A1A50UA8YRBYFN,4.6000000000000005
A2CEGS0NVDBCPT,3
ADJ6HSU1QWJKA,2
A32LNVRHDOWZNU,2
AK5OJB1FN8I2V,2.2
A367GMQ1MK9N0B,1.4
A2ESU57RU5RVT5,5
A1UBXBFSS3O8K,2.8000000000000003
A2176M1ORXZOKJ,2
A5Z0QUBMH9HY4,2.6
ACZCWDWJF12DK,2.6
A1ZF2GZ2ZRV8OY,3.6
A2AUFOPKR5W8YZ,4.2
AAKBYJD64R6K,4.2
AFRJKS3Z3H4CA,3.4000000000000004
A2T4S8WUN9JP9J,2.6
A27Y7BEOOOQMK4,4.4
A3KO37A5YDSV05,2
A3MNL6RIME0845,2.4000000000000004
A3PUU1XU4C1A3V,2.2
AVGN8K8WNCGFT,3.2
A259KYKXPG7VZ2,1.4
A28APJKWR06OMJ,1.6
AYW6H3GAHFDRG,2
A2NXDGNJXC6KFJ,3
ACGHHDT7RY1AH,3
A32BJ0DEC1RPCU,2.6
A1B9DG2CEXAZ4L,2.8000000000000003
A3OHRFXPEKQMIE,3
A2WC2NO555XU3J,4.800000000000001
A28BWXVCFZI7EU,3.2
AM6NPZA9Y1BFW,2.8000000000000003
A1JV64BL3WCK0G,2.6
A1GD7ISOXO1XFZ,1.6
A3LL0WTPYIHK0E,1.6
A1EF9MMF5GNBP5,2.6
A1DZMZTXWOM9MR,2.8000000000000003
A48WNR6C4CI3J,1.6
A1E7IRBPHID9JC,2.2
AFKRTGGADK25Y,2
A2TG7EEQ2XG2IK,2
A2OX8TSRCU6NKD,2.6
A17VFFLYIG6LZK,2.6
A36PRTZFECB76C,2.2
A61VUJBWZSFFM,2.8000000000000003
A2FGSQJGVQCMG8,2.4000000000000004
A1ABEYJZL14EDV,2.8000000000000003
A320QA9HJFUOZO,3.4000000000000004
A3R1L6ID6NE0LU,2.2
A3AA1L892OJ81M,3.8
A2VGEE0ZIZ8CBQ,2.6
AKKREGUY1BOQY,3.2
A2WPKP73S4MBLK,2.4000000000000004
A2P71A26J6T6EA,4.800000000000001
AK35CJJEYFVYK,3.6
A13OHDWN9XSCIG,2
A2RK3W1GHYLED3,3.6
A26RO8GGTQAXGG,3
A29IJYXR31T226,3.2
A1ZRK6K5JUPJAV,4.4
AB8BRFF4ZTZ40,2.6
A2JFA3BX43WRB7,3
A27PL9478CGV95,2.2
A2OQMY85Q2WY68,1.4
A38ZLNCTSUGW7,2.6
A183WYXN12P2TJ,5
A345OPR8H0YE42,2.2
A3R2QG8IZA0Q2F,2.6
A3IP5SDFSHF1R0,1.2000000000000002
A1IL81UMEC9OJI,2.4000000000000004
A1VVR9MA1P9HWJ,5
A2DFXQ3QVQ9ELH,3.6
A2IQPCAZH3Z2YH,3.6
A2JJ3531QBNT5K,3
A1PROY06KPZ2LK,2.4000000000000004
A1EBQ9X6IN5OZC,1.6
A3MQIWEN8M5N1Z,3.2
A2A8F2189DUO97,2.2
A14D1E21S8VT6A,2.8000000000000003
A3F2ZF1UE5PN1S,2.2
A3T18RZ21A9O9H,2.4000000000000004
ADVCIFLB5A9B,2.6
A29E32MWE9CE40,2.8000000000000003
A1BZNPQ0H7ZSER,4.2
AAURS65ZO4SXC,3.8
A1UXSPA640D4HZ,2.2
A1JED1RJM2C9MS,2
A13XQZ3464NIJX,3.2
A1LR0VQIHQUJAM,3.2
A3PUS764NDKP1Z,2
AI4DZ4FGPCLSU,2.2
A2HSY3F7APV8P4,3.6
A3E3LU8ZC5NFD9,3.4000000000000004
A1OM5XBL8WFRH4,1.8
A1JO6AY55FG7QU,3.4000000000000004
ACZIFY3KZDK87,2.2
A1JKG2JLEUK3LJ,3.6
A1FGKIKJYSL1MI,2
A2RL4D8SMLP2IH,3
AP8OG80OLCCMC,3.2
AKNLMYN8PBAQ7,3.2
A122LRCSBAD6DC,6.2
AFC0LK66HR5MR,2.4000000000000004
A1CMMZ6AR7NOOH,1.8
A3IKFI142RM8LE,3
A3R5OJR60C6004,3.4000000000000004
AMJBPEANFZDMH,2.6
A3FWYOGYM4ESVH,1.8
A3UN1P6COG2PQF,3
A1ATL3G98SFW4V,4.2
A3UQFRQ6JKOVO9,1.4
A26376A6PIQ58H,2.2
A34930YXVQ8SUT,2.8000000000000003
A34OBJP7DD6MWZ,1.8
A234UW0G9PMSCC,1.4
A3760PCQD2MPIO,2.2
A1JNFGN9K5BVFR,1.8
A3SR92821CH9B2,2.8000000000000003
A2VX8B1CJXRN2,3
A161AJDHLJVCLZ,4
A1Z1O6MMOB3UWW,3.2
A2B7SPYBPF7H8I,2.8000000000000003
A2N50QWQQ2N0NV,2.8000000000000003
AH11KAGW5PNN8,2.6
ARQ8PXKYRL90Q,2
A2YBCMO0DONQVS,2.8000000000000003
A35TZ4YGDSXSEC,4.6000000000000005
A3DUPRZSMU9W5R,3.8
A3K8RMYHHGISUI,3.4000000000000004
A3MT0X609G68XG,2.4000000000000004
AZ3V43619QGJX,2.4000000000000004
AI4AO0O0WIJF7,2.4000000000000004
AMA4SXSYNC35I,1.4
A32GGHVM2WI33B,2.2
A2Z5SA1J1XN84J,2.2
AM0OOW43CHWFG,3.2
A2QX3YJXAAHHVV,2.4000000000000004
A2EAIMII6MSIO5,2.4000000000000004
A1KC342L9WAQ2,3.4000000000000004
A1MFK7TMLRJPDA,1.2000000000000002
A11A9P82LT2M0H,2
AAHR82X0Q8MSK,2
A3L8LSM7V7KX3T,2.4000000000000004
A3F51C49T9A34D,3
A3L1OIVE57IMT2,3.6
A39GP79ULCP9J2,4
A094612415T5EHTYKXTQ,2.2
A3HVFSD8K94SOR,3
A2VVRCW621TZ0F,2.2
A1VQJ5UXUXVMGS,3.2
A28HB7240OFGEW,2.8000000000000003
A1KWIJXTC47YWE,2.8000000000000003
A3AY0315YWWNXY,3.4000000000000004
A1BZ1VD8V8VJML,5.4
A3NRAEKWOKVUNN,4.4
A1LA6CIGBNDOH9,6
A1GOT0DXTYCM4E,2.6
A1I4YFIL263DP8,2.2
AXY0D2AMLKE2A,2.8000000000000003
A1SU3GI285VRUS,3.4000000000000004
AW3QNBWHGXVQK,3.6
A1FYMTQ3YSEOQ9,4.2
A3DPXCRMR0II7S,3
A26A77APE2SUR5,4
A3454T4PU9GJM0,3.4000000000000004
A3B84NGQT7Z9WE,1.8
A8KX1HFH8NE2Q,3.2
A2HE8QPPTKIOGK,3
A2YD4HY0LXT4GU,2.4000000000000004
A1OLI048GQ7EOK,2.8000000000000003
A2C84POENS2UNY,3.2
A3ABHFCQONKUG6,4.800000000000001
A1RTSWQLSN8FKX,3.4000000000000004
A1WR6W4VJIT36P,3
A20DJRAE8TZUH5,5
AAZ1TWYGG1UBQ,2.2
A2OVX9UW5WANQE,3.4000000000000004
AWFLXMFBLN15F,2.8000000000000003
A33FA1VLSTBM74,3.8
A2VNSNAN1LZBAM,2.4000000000000004
A3OF8TUITB6QX4,1.6
A34YJ1PY7O65TB,3.2
A2VZZHSFOM75SM,4.2
A2I66VZEPOF33G,2.6
A32VTF7MS252BR,3.8
AUU3FYNZXKENO,2.4000000000000004
A33KSJDBWWKKQ1,3.2
AOTSROWZG1XS1,1.8
AOHUD7WWKD2OA,2.6
A3PIVSSF1BR9II,1.4
A4A4B0PUT0O8V,3.8
A1J4N2SE30LCUH,2
A1C8FN01981A69,4.4
A2615YW1YERQBO,3.8
A21P1T8EW4NHOU,4.6000000000000005
A1CB72B51L7TKE,3.2
A3AQON8JTTPAQG,3.8
A26QUOLUXNKP3U,6
A3TNXV9XZ3BQCP,2
A2OOBNPWPGPUW6,2.2
A1LSX5NVDJB6W3,1.4
A15F2JTVAJXITI,2.4000000000000004
AD0I2F8W50TSJ,4.6000000000000005
AEOFJWOEXF94U,3.4000000000000004
AKX5RHHO8BIUX,3.8
A2RWLFIP23FZA7,4
A1SX8IVV82M0LW,6.2
A2NAKIXS3DVGAA,3.4000000000000004
AAJVZPBBBYB7K,3.8
A15F51M60KMFO,2.8000000000000003
A1T0ND039EWAVV,3.8
A0339715IMIIMD5R04VT,2.4000000000000004
A3I7E1QAOJ9SJ1,2
A10FCHETRXX56V,2.8000000000000003
A1BEV7446DE572,2.2
A1EFWZTCRESQ0K,3.4000000000000004
A2127GZJV2AID2,2.8000000000000003
A10F0OVV7A0U74,3.4000000000000004
